Ip_mean,Ip_std,Ip_raw_mean,Ep_mean,Area_mean,n_valid,ppm,log_ppm,filename
8.167687884474205,0.09769364517048931,16.848596660353532,-0.508745,1.2557953793306476,8,2,0.3010299956639812,Cad_2ppm_30.xlsx
7.9848573526154425,0.1090525992082697,17.70890146843434,-0.508745,1.2145320206958075,8,2,0.3010299956639812,Cad_2ppm_31.xlsx
7.835109384758296,0.11988132315210928,18.246400541666663,-0.508745,1.1665274015021994,8,2,0.3010299956639812,Cad_2ppm_32.xlsx
7.7532539126984075,0.1293193467285789,18.370606008838376,-0.508745,1.146169160307123,8,2,0.3010299956639812,Cad_2ppm_33.xlsx
7.950284482814749,0.14842348080030757,18.639498449494944,-0.508745,1.1717363857896228,8,2,0.3010299956639812,Cad_2ppm_34.xlsx
7.8355876215638505,0.10513153801909617,18.56862143055555,-0.508745,1.18102123741879,8,2,0.3010299956639812,Cad_2ppm_35.xlsx
7.7020681902326835,0.13333475096186803,18.857020715909087,-0.508745,1.1417225503064308,8,2,0.3010299956639812,Cad_2ppm_36.xlsx
7.724378340440115,0.1335969756578077,19.28330157323232,-0.508745,1.1285082424659145,8,2,0.3010299956639812,Cad_2ppm_37.xlsx
7.966391903481244,0.15286656773252136,18.234870636363638,-0.508745,1.2319774445569953,8,2,0.3010299956639812,Cad_2ppm_38.xlsx
7.528399626244586,0.11754611081470773,18.974253541666663,-0.508745,1.1155752211743093,8,2,0.3010299956639812,Cad_2ppm_39.xlsx
8.416197984677126,0.16895434731977751,17.610507106060602,-0.508745,1.464145352825545,8,2,0.3010299956639812,Cad_2ppm_4.xlsx
7.449450036810067,0.12635690511682196,18.849874805555555,-0.508745,1.1123345137671063,8,2,0.3010299956639812,Cad_2ppm_40.xlsx
7.451346733901514,0.11306674964752868,18.922900801767675,-0.508745,1.1040920493562254,8,2,0.3010299956639812,Cad_2ppm_41.xlsx
7.222612581146289,0.11824089160024522,18.981823411616162,-0.508745,1.061187097903358,8,2,0.3010299956639812,Cad_2ppm_42.xlsx
7.2517451740349905,0.12724650603846419,19.07788241666666,-0.508745,1.0558559607520626,8,2,0.3010299956639812,Cad_2ppm_43.xlsx
7.3062831215864055,0.1093649124879858,19.07215949747475,-0.508745,1.0603647319073013,8,2,0.3010299956639812,Cad_2ppm_44.xlsx
6.9512470318993484,0.12187309022512932,19.633261919191913,-0.508745,0.9784830121909707,8,2,0.3010299956639812,Cad_2ppm_45.xlsx
7.083765917604617,0.11270433796336084,19.389651587121207,-0.508745,1.0089156141974014,8,2,0.3010299956639812,Cad_2ppm_46.xlsx
6.987826839515689,0.15418594772498254,19.71879720959595,-0.508745,0.9834851708168475,8,2,0.3010299956639812,Cad_2ppm_47.xlsx
7.078688627836401,0.14896534092406347,19.836780797979795,-0.508745,0.9971217923875995,8,2,0.3010299956639812,Cad_2ppm_48.xlsx
6.976287506502523,0.12046399024615,18.897011275252517,-0.508745,1.0260032153271381,8,2,0.3010299956639812,Cad_2ppm_49.xlsx
8.461048265597938,0.1744438099669073,17.771200344696965,-0.508745,1.4733324019207665,8,2,0.3010299956639812,Cad_2ppm_5.xlsx
6.935609652412522,0.12442372032521913,19.261518327020198,-0.508745,0.987287700341141,8,2,0.3010299956639812,Cad_2ppm_50.xlsx
8.35478003052399,0.12642280457753863,18.13716554040404,-0.508745,1.466338254932571,8,2,0.3010299956639812,Cad_2ppm_6.xlsx
8.458213134235205,0.10437720747501614,17.894795862373734,-0.508745,1.4814429759617962,8,2,0.3010299956639812,Cad_2ppm_7.xlsx
8.1558193789412,0.13072691385662433,18.231546303030303,-0.508745,1.4345008580171859,8,2,0.3010299956639812,Cad_2ppm_8.xlsx
