Ip_mean,Ip_std,Ip_raw_mean,Ep_mean,Area_mean,n_valid,ppm,log_ppm,filename
3.50889193777056,0.879283784111244,38.062256685606044,-0.6174999999999999,0.18333667901515013,8,0,,KCL_LECSENS_01.xlsx
3.369446454653693,0.4190363166549475,34.75701864646465,-0.51875,0.2022665856576466,8,0,,KCL_LECSENS_010.xlsx
3.5555629510822624,0.3075237363475305,34.672927588383835,-0.51875,0.21711119089556113,8,0,,KCL_LECSENS_011.xlsx
3.6646510362193463,0.466182854808673,34.72070773448773,-0.52,0.2254054478232307,8,0,,KCL_LECSENS_012.xlsx
3.56903259898991,0.4806553239317256,34.47352770580808,-0.51875,0.2340198775705253,8,0,,KCL_LECSENS_013.xlsx
3.726410985714299,0.4186341149496384,34.93011279960317,-0.51875,0.2270804855445515,8,0,,KCL_LECSENS_014.xlsx
3.5697525695526817,0.31376718370472284,34.86946625162338,-0.5162500000000001,0.21660268103156444,8,0,,KCL_LECSENS_015.xlsx
3.7249452821789446,0.4551502188714945,34.8919819549062,-0.5162500000000001,0.23022728434812273,8,0,,KCL_LECSENS_016.xlsx
3.0957881878427154,0.3110593985526834,33.613068222763346,-0.51875,0.18957962573845416,8,0,,KCL_LECSENS_017.xlsx
3.567685207323242,0.4030189525232721,34.55517557323232,-0.52,0.22808095359704023,8,0,,KCL_LECSENS_018.xlsx
3.627875249855702,0.44199235467062464,34.79054802074313,-0.52,0.22748266925486854,8,0,,KCL_LECSENS_019.xlsx
3.714450591125558,0.2673452149268999,35.322371412698416,-0.51625,0.22072997466756722,8,0,,KCL_LECSENS_02.xlsx
3.799866027056297,0.3755116822583933,34.79729010281386,-0.5175000000000001,0.22905528380807974,8,0,,KCL_LECSENS_020.xlsx
4.628611059307367,0.3050857031298807,30.29874634830447,-0.5175000000000001,0.28541493303968135,8,0,,KCL_LECSENS_021.xlsx
4.66417268964647,0.326061675720255,30.769859165764785,-0.5175000000000001,0.28353195897240135,8,0,,KCL_LECSENS_022.xlsx
4.385610103174612,0.22794181792937984,31.913473558982684,-0.5175000000000001,0.25930006440818765,8,0,,KCL_LECSENS_023.xlsx
4.546694051226558,0.32770513185184086,31.94542718957431,-0.51625,0.2833153316937216,8,0,,KCL_LECSENS_024.xlsx
4.387428300252539,0.5497910504307727,31.66560541901155,-0.5175000000000001,0.2679875032597391,8,0,,KCL_LECSENS_025.xlsx
4.269763457972595,0.4607651983195759,31.520170372655123,-0.51875,0.2673525472572137,8,0,,KCL_LECSENS_026.xlsx
4.36891743809524,0.4937124546679318,31.597757586760455,-0.5175000000000001,0.2774057296388874,8,0,,KCL_LECSENS_027.xlsx
4.3844875176767815,0.37785684508756695,31.811293504509386,-0.5175000000000001,0.27174396930357014,8,0,,KCL_LECSENS_028.xlsx
4.339042190331902,0.5618227197738114,31.736344475108226,-0.51875,0.2798325277941906,8,0,,KCL_LECSENS_029.xlsx
2.8696120863636407,0.35244093080488326,31.810389283369403,-0.5225,0.17692168601442837,8,0,,KCL_LECSENS_03.xlsx
4.561916105699872,0.45769535156400776,31.97677116901155,-0.5175000000000001,0.297536745542387,8,0,,KCL_LECSENS_030.xlsx
4.530419635966817,0.3550303663424434,31.89743441323954,-0.51875,0.2890797610490603,8,0,,KCL_LECSENS_031.xlsx
4.401430275793665,0.3546871711949777,31.732409818001443,-0.5175000000000001,0.2821109777260089,8,0,,KCL_LECSENS_032.xlsx
4.456922356890335,0.439309734779101,31.78078204238816,-0.5175000000000001,0.28663135880212676,8,0,,KCL_LECSENS_033.xlsx
4.4364091613636365,0.567046134168879,31.82207885028859,-0.515,0.2852301009370474,8,0,,KCL_LECSENS_034.xlsx
4.552374231565664,0.3448520776629711,32.11853271049783,-0.51875,0.28642664270652807,8,0,,KCL_LECSENS_035.xlsx
4.472592611544021,0.5087480058021463,32.130577475108225,-0.5175000000000001,0.2801860878547967,8,0,,KCL_LECSENS_036.xlsx
4.438650044877356,0.2788573802841994,31.829507813492064,-0.5175000000000001,0.2851606395012614,8,0,,KCL_LECSENS_037.xlsx
4.235340231746035,0.3758161169263027,31.92137989736652,-0.515,0.2727590276877689,8,0,,KCL_LECSENS_038.xlsx
4.448997051262639,0.5299465045249279,32.19251269191919,-0.5175000000000001,0.28087670607521514,8,0,,KCL_LECSENS_039.xlsx
3.1144719882395497,0.42498876417667153,32.54470110696248,-0.51875,0.1850164068457781,8,0,,KCL_LECSENS_04.xlsx
4.392573145490635,0.48314221707518495,32.11522982756133,-0.51625,0.28754315491179566,8,0,,KCL_LECSENS_040.xlsx
4.6334716049422955,0.44178489170344587,32.45576593813132,-0.51875,0.3012871542388156,8,0,,KCL_LECSENS_041.xlsx
4.35767366118327,0.346271352539466,32.40727494733044,-0.5175000000000001,0.2781925933450564,8,0,,KCL_LECSENS_042.xlsx
4.6925543490981365,0.42038014887858594,32.49647459920635,-0.5175000000000001,0.2944003986516945,8,0,,KCL_LECSENS_043.xlsx
4.486669825180382,0.38469118948046405,32.236141329725825,-0.5162500000000001,0.29168293178426974,8,0,,KCL_LECSENS_044.xlsx
4.484347885497845,0.6985093002796668,32.27861761832612,-0.5175000000000001,0.2945447388005037,8,0,,KCL_LECSENS_045.xlsx
4.547734106782116,0.3421825135853044,32.4223301156205,-0.5162500000000001,0.2853311727422425,8,0,,KCL_LECSENS_046.xlsx
4.67543999779943,0.4984814653397867,32.486402421717166,-0.5175000000000001,0.3044277299043998,8,0,,KCL_LECSENS_047.xlsx
4.3847683524891865,0.3058692061168815,32.14530864592352,-0.52,0.28645271547474593,8,0,,KCL_LECSENS_048.xlsx
4.494916105808092,0.409357482810412,32.3304517231241,-0.5175000000000001,0.28914435614790623,8,0,,KCL_LECSENS_049.xlsx
3.4701804418109736,0.4467241512036428,34.159862313672434,-0.52,0.20974738646049637,8,0,,KCL_LECSENS_05.xlsx
4.48014372846321,0.5415067267111523,32.336953737193355,-0.51875,0.2895318206329349,8,0,,KCL_LECSENS_050.xlsx
3.393511997402612,0.5716716111097101,34.205098421717175,-0.52,0.2071902933513697,8,0,,KCL_LECSENS_06.xlsx
3.5186338313131404,0.39073028266827553,34.5023097005772,-0.52,0.21263387894696803,8,0,,KCL_LECSENS_07.xlsx
3.5444465271645176,0.36348518280354297,34.882585109848485,-0.51875,0.20099822793776972,8,0,,KCL_LECSENS_08.xlsx
3.5157805726190543,0.5377688172476425,34.74259283838384,-0.52,0.2118542358057342,8,0,,KCL_LECSENS_09.xlsx
3.0138363115079394,0.302652304165296,21.588922999458873,-0.5125,0.19228934096717054,8,2,0.3010299956639812,Cad_2ppm_1.xlsx
2.7506289813852853,0.35516774173572163,25.493403221681092,-0.5125,0.15796267997636965,8,2,0.3010299956639812,Cad_2ppm_10.xlsx
2.598383252417036,0.2917166640069203,25.575971818722945,-0.5137499999999999,0.15612477784830345,8,2,0.3010299956639812,Cad_2ppm_11.xlsx
2.8008045247114057,0.4583073088741267,25.830355042388167,-0.51125,0.1664774470600638,8,2,0.3010299956639812,Cad_2ppm_12.xlsx
2.720009010101013,0.169328769021328,25.86458229130591,-0.50875,0.16001264778841884,8,2,0.3010299956639812,Cad_2ppm_13.xlsx
2.643610669155849,0.3432914388108147,25.965493464466086,-0.51,0.15463707046139857,8,2,0.3010299956639812,Cad_2ppm_14.xlsx
2.6130673739538337,0.3064777575855816,26.03136767117605,-0.51125,0.16143799606601617,8,2,0.3010299956639812,Cad_2ppm_15.xlsx
2.4529303207792226,0.21607151689689988,26.269100218614714,-0.5075,0.13172680655320948,8,2,0.3010299956639812,Cad_2ppm_16.xlsx
2.5847243051587423,0.31189210466797057,26.340315548881676,-0.51,0.14978716503192546,8,2,0.3010299956639812,Cad_2ppm_17.xlsx
2.3264359155483536,0.2993208641065385,26.41609663221501,-0.51,0.125422998465187,8,2,0.3010299956639812,Cad_2ppm_18.xlsx
2.4260607217893297,0.16359969490129608,26.618631582611833,-0.51125,0.13360899417784888,8,2,0.3010299956639812,Cad_2ppm_19.xlsx
2.7774282152958247,0.38417041571479404,23.302348463924965,-0.515,0.17621405288906827,8,2,0.3010299956639812,Cad_2ppm_2.xlsx
2.4763930014069273,0.27385550485008525,26.738623777958153,-0.5137499999999999,0.139968193975828,8,2,0.3010299956639812,Cad_2ppm_20.xlsx
2.200353213924977,0.32662285900875193,26.573677987914863,-0.50875,0.12088180979689703,8,2,0.3010299956639812,Cad_2ppm_21.xlsx
2.2480452416305954,0.25014273073087956,26.724379232323226,-0.51125,0.12058160875757463,8,2,0.3010299956639812,Cad_2ppm_22.xlsx
2.202402220490633,0.17279924125126195,26.92368456601732,-0.515,0.11305478807683886,8,2,0.3010299956639812,Cad_2ppm_23.xlsx
2.256929639177487,0.2492388161711601,26.972369798520916,-0.51125,0.11660371710046746,8,2,0.3010299956639812,Cad_2ppm_24.xlsx
2.015886285750369,0.2895614423757131,27.016530727272723,-0.51125,0.10578128411868615,8,2,0.3010299956639812,Cad_2ppm_25.xlsx
1.9496567586219502,0.2777228518828556,27.090891896645026,-0.51,0.0933966848465005,8,2,0.3010299956639812,Cad_2ppm_26.xlsx
1.943828592821065,0.3568082602375711,27.091048895202007,-0.5075000000000001,0.09827132946626854,8,2,0.3010299956639812,Cad_2ppm_27.xlsx
2.0447379075396914,0.24146735298487884,27.201074796536794,-0.50875,0.10584453174891698,8,2,0.3010299956639812,Cad_2ppm_28.xlsx
1.9717840193001543,0.21462720481652642,27.221641626262624,-0.51125,0.09863084642243797,8,2,0.3010299956639812,Cad_2ppm_29.xlsx
2.610293506313128,0.4844917159505108,23.92798897005771,-0.5137499999999999,0.15956771439862769,8,2,0.3010299956639812,Cad_2ppm_3.xlsx
2.406499870526699,0.2311521314323975,26.1038074062049,-0.5125,0.13991323865638403,8,2,0.3010299956639812,Cad_2ppm_30.xlsx
2.2862390734848606,0.29106394344145586,26.4788578255772,-0.50875,0.1265544958093428,8,2,0.3010299956639812,Cad_2ppm_31.xlsx
2.1734432888167503,0.31137552606462077,26.633744369227998,-0.51,0.11939028553932085,8,2,0.3010299956639812,Cad_2ppm_32.xlsx
2.0493953494949535,0.1723970687246152,26.83497626497114,-0.5125,0.10957751404437067,8,2,0.3010299956639812,Cad_2ppm_33.xlsx
1.7753959527417176,0.2214680733726947,26.792587966089467,-0.5125,0.08923512341450181,8,2,0.3010299956639812,Cad_2ppm_34.xlsx
1.925273156818195,0.20319811553136796,27.013016360209235,-0.5125000000000001,0.10360835608946553,8,2,0.3010299956639812,Cad_2ppm_35.xlsx
1.8397922922077976,0.20505577288463253,27.174967996572867,-0.51125,0.09096124983098763,8,2,0.3010299956639812,Cad_2ppm_36.xlsx
1.9071238642496526,0.34985819852171773,27.26007254076479,-0.51125,0.09273316570869378,8,2,0.3010299956639812,Cad_2ppm_37.xlsx
1.8519105442640829,0.21319200720937906,27.34609929816017,-0.50875,0.0814826861984123,8,2,0.3010299956639812,Cad_2ppm_38.xlsx
1.7118311577922278,0.287666268311526,27.38927146933622,-0.51,0.07730386450505083,8,2,0.3010299956639812,Cad_2ppm_39.xlsx
2.7831154414862995,0.39777540324819805,24.30317502489178,-0.51,0.16912126951749537,8,2,0.3010299956639812,Cad_2ppm_4.xlsx
1.6548652253607572,0.21105973241033,27.47501298881673,-0.5075000000000001,0.07220167862247437,8,2,0.3010299956639812,Cad_2ppm_40.xlsx
1.7101959561688505,0.31271323172741883,27.532295656926408,-0.515,0.08258768442207794,8,2,0.3010299956639812,Cad_2ppm_41.xlsx
1.561845946464663,0.3001317837239746,27.55393098611111,-0.50875,0.06912713740981259,8,2,0.3010299956639812,Cad_2ppm_42.xlsx
