upper_Ip_mean,upper_Ip_std,upper_Ep_mean,upper_Ep_std,upper_Area_mean,upper_FWHM_mean,upper_skewness,upper_kurtosis,lower_Ip_mean,lower_Ip_std,lower_Ep_mean,lower_Ep_std,lower_Area_mean,lower_FWHM_mean,lower_skewness,lower_kurtosis,n_upper_valid,n_lower_valid,ppm,log1p_ppm,filename
3.50889193777056,0.879283784111244,-0.6174999999999999,0.004330127018922197,0.18333667901515013,0.060000000000000026,-0.10335588542163535,0.5798005164601382,35.36824918438851,3.2563560644121057,-0.8,0.0,5.697298174176272,0.0,-0.7186643495431088,0.19044304971446152,8,8,0,0.0,KCL_LECSENS_01.xlsx
3.369446454653693,0.4190363166549475,-0.51875,0.0033071891388307415,0.2022665856576466,0.05333333333333338,0.030757347005794106,-1.1903259438925655,26.43899481358224,1.0400055123873804,-0.795,0.007071067811865481,4.79036509981223,0.0,-0.9195494166772384,0.2986813805937299,8,8,0,0.0,KCL_LECSENS_010.xlsx
3.5555629510822624,0.3075237363475305,-0.51875,0.0033071891388307415,0.21711119089556113,0.05500000000000005,-0.013326211717489586,-1.0467892240672212,26.69903520012625,0.7949019112090925,-0.8,0.0,4.791752321133928,0.0,-0.9024801555636872,0.25729849495913576,8,8,0,0.0,KCL_LECSENS_011.xlsx
3.6646510362193463,0.466182854808673,-0.52,0.0,0.2254054478232307,0.06333333333333335,-0.018296861080496746,-1.2207111763964265,26.848977284126974,0.7978823399936398,-0.8,0.0,4.829279218385282,0.0,-0.8908178943240748,0.2377618864974797,8,8,0,0.0,KCL_LECSENS_012.xlsx
3.56903259898991,0.4806553239317256,-0.51875,0.0033071891388307415,0.2340198775705253,0.0666666666666667,-0.21061944919253767,-1.0077529704722696,26.79860905111832,0.7579812290063848,-0.7987500000000001,0.0033071891388307415,4.79828588667695,0.0,-0.9007588676724794,0.27829027540792445,8,8,0,0.0,KCL_LECSENS_013.xlsx
3.726410985714299,0.4186341149496384,-0.51875,0.005994789404140905,0.2270804855445515,0.06250000000000003,-0.021044629250551464,-1.0257186422739457,26.816873340241692,0.9492224879884219,-0.7987500000000001,0.0033071891388307415,4.8033001284060255,0.0,-0.8985230635607953,0.26055222300265934,8,8,0,0.0,KCL_LECSENS_014.xlsx
3.5697525695526817,0.31376718370472284,-0.5162500000000001,0.0048412291827592754,0.21660268103156444,0.065,-0.04389516162689906,-1.0478217654680262,26.898605818506482,0.9973872903938832,-0.7987500000000001,0.0033071891388307415,4.811884058521466,0.0,-0.918697582847428,0.32404932154066735,8,8,0,0.0,KCL_LECSENS_015.xlsx
3.7249452821789446,0.4551502188714945,-0.5162500000000001,0.0048412291827592754,0.23022728434812273,0.06250000000000003,-0.037310738446549946,-1.1873275585915088,26.937146994823227,1.0246981394031542,-0.7975000000000001,0.004330127018922197,4.830300738234852,0.0,-0.9098116310208301,0.28946695119899607,8,8,0,0.0,KCL_LECSENS_016.xlsx
3.0957881878427154,0.3110593985526834,-0.51875,0.0033071891388307415,0.18957962573845416,0.0625,0.012874149150458786,-1.1001520810811356,27.6025516943813,0.8139821440097337,-0.7975000000000001,0.004330127018922197,4.99042173926168,0.0,-0.8801479839190737,0.21304751564246227,8,8,0,0.0,KCL_LECSENS_017.xlsx
3.567685207323242,0.4030189525232721,-0.52,0.0,0.22808095359704023,0.06333333333333335,-0.12419794547077613,-1.1553925839545949,27.07931240849566,0.8640596047498813,-0.7975000000000001,0.004330127018922197,4.888877116855431,0.0,-0.908810286047933,0.281834910194697,8,8,0,0.0,KCL_LECSENS_018.xlsx
3.627875249855702,0.44199235467062464,-0.52,0.0050000000000000044,0.22748266925486854,0.065,-0.08573636312516869,-1.1157854647731897,27.063809972853523,0.7924504131469969,-0.7962500000000001,0.006959705453537534,4.855600367251894,0.0,-0.9108553215035871,0.31567127787511556,8,8,0,0.0,KCL_LECSENS_019.xlsx
3.714450591125558,0.2673452149268999,-0.51625,0.006959705453537534,0.22072997466756722,0.05333333333333338,0.04835851320725078,-1.2665069776505185,26.697927812572136,0.7708592630130469,-0.7962500000000001,0.0048412291827592754,4.857099970063404,0.0,-0.9059783001138144,0.24599853623010476,8,8,0,0.0,KCL_LECSENS_02.xlsx
3.799866027056297,0.3755116822583933,-0.5175000000000001,0.004330127018922197,0.22905528380807974,0.06333333333333335,0.011593715551416972,-1.2197293538231093,26.794649871590902,0.7913999001388173,-0.7962500000000001,0.006959705453537534,4.841587210018398,0.0,-0.902953903764008,0.2669272500337634,8,8,0,0.0,KCL_LECSENS_020.xlsx
4.628611059307367,0.3050857031298807,-0.5175000000000001,0.004330127018922197,0.28541493303968135,0.060000000000000026,-0.05806846193331586,-1.254614182138539,28.244749085624086,0.5767722797306858,-0.795,0.007071067811865481,5.204990558746843,0.0,-0.9066448568029708,0.186795440403215,8,8,0,0.0,KCL_LECSENS_021.xlsx
4.66417268964647,0.326061675720255,-0.5175000000000001,0.004330127018922197,0.28353195897240135,0.06000000000000005,-0.02842293257325515,-1.295346275578841,27.014024526316724,0.6394374242254232,-0.7975000000000001,0.006614378277661483,4.913377213145202,0.0,-0.8590746327926806,0.09203818486513299,8,8,0,0.0,KCL_LECSENS_022.xlsx
4.385610103174612,0.22794181792937984,-0.5175000000000001,0.004330127018922197,0.25930006440818765,0.05500000000000005,0.05833129618449193,-1.3299751010087006,25.99354026857863,0.6920289599939946,-0.7987500000000001,0.0033071891388307415,4.673828568995219,0.0,-0.879762718510568,0.2150031601909646,8,8,0,0.0,KCL_LECSENS_023.xlsx
4.546694051226558,0.32770513185184086,-0.51625,0.0048412291827592754,0.2833153316937216,0.06333333333333335,-0.0643065321612323,-1.1744798884908234,25.74335203964645,0.7726243528029259,-0.795,0.007071067811865481,4.605091758662067,0.0,-0.8545619676264322,0.16635095726773452,8,8,0,0.0,KCL_LECSENS_024.xlsx
4.387428300252539,0.5497910504307727,-0.5175000000000001,0.004330127018922197,0.2679875032597391,0.06000000000000002,-0.011574489716695502,-1.2539128678001945,25.22304576868686,0.9231513936652403,-0.7987500000000001,0.0033071891388307415,4.528094035205719,0.0,-0.8628902637310927,0.15088656551231983,8,8,0,0.0,KCL_LECSENS_025.xlsx
4.269763457972595,0.4607651983195759,-0.51875,0.005994789404140905,0.2673525472572137,0.06999999999999995,-0.10539028514752335,-1.256069407560884,24.922089817171706,0.8471359699330255,-0.7975000000000001,0.004330127018922197,4.461513677651064,0.0,-0.8436642664160463,0.13483646972996138,8,8,0,0.0,KCL_LECSENS_026.xlsx
4.36891743809524,0.4937124546679318,-0.5175000000000001,0.004330127018922197,0.2774057296388874,0.065,-0.13264758537750843,-1.1936598337630717,24.70912501286074,0.8853031818004402,-0.7975000000000001,0.004330127018922197,4.418638082606151,0.0,-0.8588534512593871,0.18451807454662555,8,8,0,0.0,KCL_LECSENS_027.xlsx
4.3844875176767815,0.37785684508756695,-0.5175000000000001,0.004330127018922197,0.27174396930357014,0.06000000000000005,-0.0762662426839988,-1.2434936887488486,24.69419556174241,0.7306618174448863,-0.7962500000000001,0.0048412291827592754,4.416794595724206,0.0,-0.8656541958831191,0.17094892533488898,8,8,0,0.0,KCL_LECSENS_028.xlsx
4.339042190331902,0.5618227197738114,-0.51875,0.0033071891388307415,0.2798325277941906,0.06000000000000005,-0.16570541965768912,-1.1768492023343171,24.520592664159444,0.8352550949993303,-0.795,0.008660254037844393,4.383984547847855,0.0,-0.8583790581717657,0.14882481691338018,8,8,0,0.0,KCL_LECSENS_029.xlsx
2.8696120863636407,0.35244093080488326,-0.5225,0.004330127018922197,0.17692168601442837,0.065,-0.05698108390573112,-0.9411512488824934,27.12774367316016,0.7957605307036186,-0.7975000000000001,0.004330127018922197,4.8729158373304475,0.0,-0.8682771426485615,0.17492919716989608,8,8,0,0.0,KCL_LECSENS_03.xlsx
4.561916105699872,0.45769535156400776,-0.5175000000000001,0.004330127018922197,0.297536745542387,0.065,-0.19844947440474064,-1.132819714900887,24.653340082088732,0.7530990877077408,-0.7975000000000001,0.004330127018922197,4.362621922700757,0.0,-0.8501647282070408,0.1465841105736987,8,8,0,0.0,KCL_LECSENS_030.xlsx
4.530419635966817,0.3550303663424434,-0.51875,0.0033071891388307415,0.2890797610490603,0.07999999999999996,-0.14592414100304021,-1.1624941000535836,24.25877250615078,0.738251921166113,-0.7975000000000001,0.006614378277661483,4.345670834063313,0.0,-0.8528448335299095,0.16580295768087477,8,8,0,0.0,KCL_LECSENS_031.xlsx
4.401430275793665,0.3546871711949777,-0.5175000000000001,0.004330127018922197,0.2821109777260089,0.065,-0.16841495297259323,-1.1686674523293556,24.56150050900071,0.9500575112021744,-0.795,0.008660254037844393,4.377514761498105,0.0,-0.8322405367956285,0.08181216361262161,8,8,0,0.0,KCL_LECSENS_032.xlsx
4.456922356890335,0.439309734779101,-0.5175000000000001,0.006614378277661483,0.28663135880212676,0.07,-0.16394438984102422,-1.180686894947152,24.761365251966076,0.8061224088914164,-0.7987500000000001,0.0033071891388307415,4.353275878862554,0.0,-0.8146044508254893,0.07444553203888127,8,8,0,0.0,KCL_LECSENS_033.xlsx
4.4364091613636365,0.567046134168879,-0.515,0.007071067811865481,0.2852301009370474,0.06000000000000005,-0.16976103630867118,-1.1295504941075774,24.552225912518026,0.8431777867791372,-0.79625,0.006959705453537534,4.38747180961003,0.0,-0.8515934559251243,0.17079113256546663,8,8,0,0.0,KCL_LECSENS_034.xlsx
4.552374231565664,0.3448520776629711,-0.51875,0.0033071891388307415,0.28642664270652807,0.065,-0.11134228915332404,-1.181751687511126,24.536522454509367,0.9888816132265045,-0.79625,0.006959705453537534,4.369916862136093,0.0,-0.8501874601652926,0.13635846810302815,8,8,0,0.0,KCL_LECSENS_035.xlsx
4.472592611544021,0.5087480058021463,-0.5175000000000001,0.004330127018922197,0.2801860878547967,0.06000000000000005,-0.07221805345405921,-1.192214462737763,24.45959435211038,0.8737026492988568,-0.795,0.007071067811865481,4.363314779734669,0.0,-0.8351961889396382,0.10377596781356185,8,8,0,0.0,KCL_LECSENS_036.xlsx
4.438650044877356,0.2788573802841994,-0.5175000000000001,0.004330127018922197,0.2851606395012614,0.065,-0.18010518500848005,-1.163548214991918,24.568496665746743,0.7427574234689014,-0.79625,0.006959705453537534,4.364722029926497,0.0,-0.8341898904115927,0.1059044813284491,8,8,0,0.0,KCL_LECSENS_037.xlsx
4.235340231746035,0.3758161169263027,-0.515,0.010000000000000009,0.2727590276877689,0.07,-0.17554910342591593,-1.1679443641884424,24.721431205826107,0.7166778451036739,-0.7987500000000001,0.0033071891388307415,4.403291260577021,0.0,-0.8268452386436016,0.08149659409461685,8,8,0,0.0,KCL_LECSENS_038.xlsx
4.448997051262639,0.5299465045249279,-0.5175000000000001,0.004330127018922197,0.28087670607521514,0.06000000000000005,-0.11088292611983769,-1.1775538784004431,24.654742806854244,0.8658973062428378,-0.7987500000000001,0.0033071891388307415,4.41479936153337,0.0,-0.843567144893349,0.10931675208168495,8,8,0,0.0,KCL_LECSENS_039.xlsx
3.1144719882395497,0.42498876417667153,-0.51875,0.0033071891388307415,0.1850164068457781,0.060000000000000026,0.06950720284474818,-1.1453343040411366,26.43009926749638,0.8952958125199618,-0.7975000000000001,0.006614378277661483,4.766936004802851,0.0,-0.8965570973589235,0.2719800241602809,8,8,0,0.0,KCL_LECSENS_04.xlsx
4.392573145490635,0.48314221707518495,-0.51625,0.0048412291827592754,0.28754315491179566,0.06000000000000005,-0.21203728520236556,-1.0766632524718383,24.703775940115428,0.6545534223207697,-0.7987500000000001,0.0033071891388307415,4.392166464506854,0.0,-0.8405096960842364,0.12581476695317312,8,8,0,0.0,KCL_LECSENS_040.xlsx
4.6334716049422955,0.44178489170344587,-0.51875,0.005994789404140905,0.3012871542388156,0.07,-0.19014358725491592,-1.1577543991983659,24.437149434758286,1.007614965211385,-0.79375,0.008569568250501312,4.3605711245458165,0.0,-0.8574395558119114,0.16361234483483905,8,8,0,0.0,KCL_LECSENS_041.xlsx
4.35767366118327,0.346271352539466,-0.5175000000000001,0.004330127018922197,0.2781925933450564,0.065,-0.12409158026869989,-1.169752645872427,24.77897969835857,1.1292066371262741,-0.7962500000000001,0.0048412291827592754,4.3796647459779035,0.0,-0.8251756103129666,0.09171922545530614,8,8,0,0.0,KCL_LECSENS_042.xlsx
4.6925543490981365,0.42038014887858594,-0.5175000000000001,0.004330127018922197,0.2944003986516945,0.060000000000000026,-0.10066137702376876,-1.296102854863775,24.491598016089448,0.7447485596697107,-0.79375,0.006959705453537534,4.4002381204627525,0.0,-0.8608492699151913,0.19413696873829156,8,8,0,0.0,KCL_LECSENS_043.xlsx
4.486669825180382,0.38469118948046405,-0.5162500000000001,0.006959705453537534,0.29168293178426974,0.06000000000000005,-0.2028590415377219,-1.0770934811687152,24.758770497997823,0.8842743753489244,-0.7975000000000001,0.004330127018922197,4.413755628318993,0.0,-0.849734292687859,0.139712668315216,8,8,0,0.0,KCL_LECSENS_044.xlsx
4.484347885497845,0.6985093002796668,-0.5175000000000001,0.004330127018922197,0.2945447388005037,0.065,-0.20786522003590563,-1.10535429053599,24.70355907867964,0.9572826657016156,-0.7987500000000001,0.0033071891388307415,4.3928850095145195,0.0,-0.8412336077441331,0.12964016690344593,8,8,0,0.0,KCL_LECSENS_045.xlsx
4.547734106782116,0.3421825135853044,-0.5162500000000001,0.008569568250501312,0.2853311727422425,0.065,-0.11236015697125688,-1.2527944783029255,24.721572096320337,0.9002746263061056,-0.7962500000000001,0.0048412291827592754,4.395819135294644,0.0,-0.8331814742862402,0.1273986956195644,8,8,0,0.0,KCL_LECSENS_046.xlsx
4.67543999779943,0.4984814653397867,-0.5175000000000001,0.004330127018922197,0.3044277299043998,0.06000000000000005,-0.20633121989714018,-1.1006770975004514,24.804286084145012,0.890833372329214,-0.7975000000000001,0.006614378277661483,4.424231662870671,0.0,-0.853102187788406,0.12522762612941174,8,8,0,0.0,KCL_LECSENS_047.xlsx
4.3847683524891865,0.3058692061168815,-0.52,0.0,0.28645271547474593,0.06000000000000005,-0.21395656147832243,-1.1108132241542985,24.86550785607863,0.6823253601529179,-0.7975000000000001,0.004330127018922197,4.421879352323323,0.0,-0.8395810525451843,0.11943056979744388,8,8,0,0.0,KCL_LECSENS_048.xlsx
4.494916105808092,0.409357482810412,-0.5175000000000001,0.004330127018922197,0.28914435614790623,0.06000000000000005,-0.17814436877520962,-1.177831639801245,24.73517779276694,0.8399858904551886,-0.7975000000000001,0.006614378277661483,4.421812903382035,0.0,-0.8562146943950043,0.1386138763415269,8,8,0,0.0,KCL_LECSENS_049.xlsx
3.4701804418109736,0.4467241512036428,-0.52,0.0050000000000000044,0.20974738646049637,0.060000000000000026,0.011767961939132848,-1.0541222764411327,26.384928892406194,0.9496925570070741,-0.7987500000000001,0.0033071891388307415,4.744779414934885,0.0,-0.8973604509017192,0.2770520939150453,8,8,0,0.0,KCL_LECSENS_05.xlsx
4.48014372846321,0.5415067267111523,-0.51875,0.0033071891388307415,0.2895318206329349,0.060000000000000026,-0.21257555827708627,-1.1315244373813431,24.86608653908729,0.8408838834611383,-0.7962500000000001,0.0048412291827592754,4.417885067660714,0.0,-0.8361645143495557,0.10677389318348096,8,8,0,0.0,KCL_LECSENS_050.xlsx
3.393511997402612,0.5716716111097101,-0.52,0.0050000000000000044,0.2071902933513697,0.06250000000000003,0.022020730103275668,-1.2172563582732825,26.277623976713546,0.8685150120373539,-0.7962500000000001,0.0048412291827592754,4.75593642489908,0.0,-0.9197847599587988,0.3293917090214068,8,8,0,0.0,KCL_LECSENS_06.xlsx
3.5186338313131404,0.39073028266827553,-0.52,0.007071067811865481,0.21263387894696803,0.06500000000000003,0.03446142023785987,-1.2466594760736094,26.34898291996752,0.960532638394559,-0.795,0.007071067811865481,4.753019605835409,0.0,-0.9137859569448785,0.30301336488257524,8,8,0,0.0,KCL_LECSENS_07.xlsx
3.5444465271645176,0.36348518280354297,-0.51875,0.0033071891388307415,0.20099822793776972,0.05333333333333338,0.19080186759657078,-1.2372066082092799,26.569775909361464,0.7553351094277261,-0.7987500000000001,0.0033071891388307415,4.793970951892318,0.0,-0.9058946019641143,0.26726081182298017,8,8,0,0.0,KCL_LECSENS_08.xlsx
