ppm,upper_Ip_mean,upper_Ip_std,upper_Ep_mean,upper_Ep_std,upper_Area_mean,upper_FWHM_mean,upper_skewness,upper_kurtosis,lower_Ip_mean,lower_Ip_std,lower_Ep_mean,lower_Ep_std,lower_Area_mean,lower_FWHM_mean,lower_skewness,lower_kurtosis
0,4.387428300252539,0.5497910504307727,-0.5175000000000001,0.004330127018922197,0.266540477707791,0.06000000000000002,-0.011574489716700054,-1.2539128678001945,25.22304576868686,0.9231513936652403,-0.7987500000000001,0.0033071891388307415,4.474042377450036,,0.8628902637310928,0.15088656551232033
0,4.269763457972595,0.4607651983195759,-0.51875,0.005994789404140905,0.2658546539682527,0.06999999999999995,-0.10539028514752477,-1.256069407560884,24.922089817171706,0.8471359699330255,-0.7975000000000001,0.004330127018922197,4.407710287603716,,0.843664266416046,0.13483646972996066
0,4.36891743809524,0.4937124546679318,-0.5175000000000001,0.004330127018922197,0.2757042546259003,0.065,-0.13264758537750548,-1.1936598337630722,24.70912501286074,0.8853031818004402,-0.7975000000000001,0.004330127018922197,4.364742883189214,,0.858853451259387,0.18451807454662517
0,4.3844875176767815,0.37785684508756695,-0.5175000000000001,0.004330127018922197,0.27025441761363506,0.06000000000000005,-0.07626624268399938,-1.243493688748849,24.69419556174241,0.7306618174448863,-0.7962500000000001,0.0048412291827592754,4.363278272637085,,0.865654195883119,0.17094892533488903
0,4.339042190331902,0.5618227197738114,-0.51875,0.0033071891388307415,0.2780646180869395,0.06000000000000005,-0.1657054196576897,-1.1768492023343171,24.520592664159444,0.8352550949993303,-0.795,0.008660254037844393,4.330691206049965,,0.8583790581717663,0.14882481691338068
0,2.8696120863636407,0.35244093080488326,-0.5225,0.004330127018922197,0.17553013876551066,0.065,-0.05698108390572722,-0.9411512488824918,27.12774367316016,0.7957605307036186,-0.7975000000000001,0.004330127018922197,4.814450845026336,,0.8682771426485613,0.1749291971698959
0,4.561916105699872,0.45769535156400776,-0.5175000000000001,0.004330127018922197,0.29571383983946486,0.065,-0.19844947440474112,-1.132819714900887,24.653340082088732,0.7530990877077408,-0.7975000000000001,0.004330127018922197,4.309254955915044,,0.8501647282070407,0.14658411057369874
0,4.530419635966817,0.3550303663424434,-0.51875,0.0033071891388307415,0.28738209843542395,0.07999999999999996,-0.14592414100304113,-1.1624941000535818,24.25877250615078,0.738251921166113,-0.7975000000000001,0.006614378277661483,4.29173818832197,,0.852844833529909,0.16580295768087372
0,4.401430275793665,0.3546871711949777,-0.5175000000000001,0.004330127018922197,0.28050365816919076,0.065,-0.16841495297259207,-1.1686674523293568,24.56150050900071,0.9500575112021744,-0.795,0.008660254037844393,4.326111286794372,,0.8322405367956284,0.08181216361262195
0,4.456922356890335,0.439309734779101,-0.5175000000000001,0.006614378277661483,0.285124363147906,0.07,-0.1639443898410255,-1.1806868949471525,24.761365251966076,0.8061224088914164,-0.7987500000000001,0.0033071891388307415,4.300687207458333,,0.8146044508254889,0.07444553203888143
0,4.4364091613636365,0.567046134168879,-0.515,0.007071067811865481,0.28335942936724223,0.06000000000000005,-0.16976103630867134,-1.1295504941075778,24.552225912518026,0.8431777867791372,-0.79625,0.006959705453537534,4.3337085300321085,,0.8515934559251241,0.17079113256546635
0,4.552374231565664,0.3448520776629711,-0.51875,0.0033071891388307415,0.2846805416659437,0.065,-0.11134228915332217,-1.1817516875111256,24.536522454509367,0.9888816132265045,-0.79625,0.006959705453537534,4.317075469044914,,0.8501874601652919,0.13635846810302732
0,4.472592611544021,0.5087480058021463,-0.5175000000000001,0.004330127018922197,0.27845013377849803,0.06000000000000005,-0.07221805345406025,-1.1922144627377622,24.45959435211038,0.8737026492988568,-0.795,0.007071067811865481,4.3115383625404045,,0.8351961889396382,0.10377596781356119
0,4.438650044877356,0.2788573802841994,-0.5175000000000001,0.004330127018922197,0.2834576957658718,0.065,-0.18010518500847889,-1.1635482149919179,24.568496665746743,0.7427574234689014,-0.79625,0.006959705453537534,4.312311348550686,,0.8341898904115927,0.10590448132844898
0,4.235340231746035,0.3758161169263027,-0.515,0.010000000000000009,0.27101092686796363,0.07,-0.17554910342591257,-1.1679443641884424,24.721431205826107,0.7166778451036739,-0.7987500000000001,0.0033071891388307415,4.351885099965548,,0.8268452386436016,0.08149659409461657
0,4.448997051262639,0.5299465045249279,-0.5175000000000001,0.004330127018922197,0.27903954107575624,0.06000000000000005,-0.11088292611983389,-1.177553878400445,24.654742806854244,0.8658973062428378,-0.7987500000000001,0.0033071891388307415,4.362842634306638,,0.8435671448933488,0.10931675208168412
0,3.1144719882395497,0.42498876417667153,-0.51875,0.0033071891388307415,0.18358096337229324,0.060000000000000026,0.0695072028447503,-1.1453343040411377,26.43009926749638,0.8952958125199618,-0.7975000000000001,0.006614378277661483,4.707522184175686,,0.8965570973589236,0.2719800241602809
0,4.392573145490635,0.48314221707518495,-0.51625,0.0048412291827592754,0.2857229479458866,0.06000000000000005,-0.21203728520236614,-1.076663252471838,24.703775940115428,0.6545534223207697,-0.7987500000000001,0.0033071891388307415,4.339392179763889,,0.840509696084236,0.12581476695317295
0,4.6334716049422955,0.44178489170344587,-0.51875,0.005994789404140905,0.29949404299530913,0.07,-0.19014358725491665,-1.1577543991983648,24.437149434758286,1.007614965211385,-0.79375,0.008569568250501312,4.307487901813131,,0.8574395558119117,0.163612344834839
0,4.35767366118327,0.346271352539466,-0.5175000000000001,0.004330127018922197,0.27642646180771885,0.065,-0.12409158026869734,-1.1697526458724266,24.77897969835857,1.1292066371262741,-0.7962500000000001,0.0048412291827592754,4.328218281574495,,0.8251756103129667,0.09171922545530614
0,4.6925543490981365,0.42038014887858594,-0.5175000000000001,0.004330127018922197,0.29289962374422696,,-0.10066137702376812,-1.2961028548637756,24.491598016089448,0.7447485596697107,-0.79375,0.006959705453537534,4.3458425573742785,,0.8608492699151915,0.19413696873829162
0,4.486669825180382,0.38469118948046405,-0.5162500000000001,0.006959705453537534,0.2898341084660879,0.06000000000000005,-0.20285904153771933,-1.077093481168715,24.758770497997823,0.8842743753489244,-0.7975000000000001,0.004330127018922197,4.360284751883658,,0.8497342926878593,0.13971266831521567
0,4.484347885497845,0.6985093002796668,-0.5175000000000001,0.004330127018922197,0.2924141769595947,0.065,-0.2078652200359056,-1.1053542905359885,24.70355907867964,0.9572826657016156,-0.7987500000000001,0.0033071891388307415,4.340239133779942,,0.8412336077441335,0.12964016690344632
0,4.547734106782116,0.3421825135853044,-0.5162500000000001,0.008569568250501312,0.2838777131854243,0.065,-0.11236015697125704,-1.252794478302926,24.721572096320337,0.9002746263061056,-0.7962500000000001,0.0048412291827592754,4.342082518169374,,0.8331814742862409,0.12739869561956513
0,4.67543999779943,0.4984814653397867,-0.5175000000000001,0.004330127018922197,0.30250946554401026,0.06000000000000005,-0.20633121989714232,-1.1006770975004514,24.804286084145012,0.890833372329214,-0.7975000000000001,0.006614378277661483,4.372123494123377,,0.8531021877884055,0.1252276261294113
0,4.3847683524891865,0.3058692061168815,-0.52,0.0,0.2846445449520187,0.06000000000000005,-0.2139565614783209,-1.1108132241542994,24.86550785607863,0.6823253601529179,-0.7975000000000001,0.004330127018922197,4.369394979789503,,0.8395810525451842,0.11943056979744371
0,4.494916105808092,0.409357482810412,-0.5175000000000001,0.004330127018922197,0.28748596066414006,0.06000000000000005,-0.1781443687752136,-1.1778316398012456,24.73517779276694,0.8399858904551886,-0.7975000000000001,0.006614378277661483,4.369179752026515,,0.8562146943950039,0.1386138763415261
0,3.4701804418109736,0.4467241512036428,-0.52,0.0050000000000000044,0.20842787093398116,0.060000000000000026,0.011767961939128269,-1.0541222764411327,26.384928892406194,0.9496925570070741,-0.7987500000000001,0.0033071891388307415,4.686144612213024,,0.897360450901719,0.2770520939150445
0,4.48014372846321,0.5415067267111523,-0.51875,0.0033071891388307415,0.28771551152092195,,-0.21257555827708505,-1.131524437381343,24.86608653908729,0.8408838834611383,-0.7962500000000001,0.0048412291827592754,4.364961446294373,,0.8361645143495557,0.10677389318348035
0,3.393511997402612,0.5716716111097101,-0.52,0.0050000000000000044,0.20612160726046064,0.06250000000000003,0.022020730103277,-1.2172563582732827,26.277623976713546,0.8685150120373539,-0.7962500000000001,0.0048412291827592754,4.696808908580087,,0.9197847599587992,0.32939170902140735
